Key,Value
BPM,90.0000
StartTime,164.6992
scoreCounter,33.0000
Alpha,Medium
alphaUser,0.0500
alphaAuto,0.0070
AudioGudance,0.0000
VisualGudance,0.0000
FinishTrial,1.0000
Player75OnsetTimes,167.2865,167.8077,168.3409,169.2038,170.2698,171.2091,171.8780,172.3583,172.8382,173.4748,174.2541,175.0864,175.8471,176.5153,177.1279,177.7459,178.4295,179.1698,179.9178,180.6278,181.2987,181.9468,182.6213,183.3198,184.0277,184.7390,185.4285,186.1064,186.7845,187.4773,188.1880,188.8865,189.5731
Player76OnsetTimes,166.1125,168.2096,169.0630,169.6487,170.1927,170.8142,171.5236,172.2939,173.0477,173.7299,174.3633,175.0081,175.6896,176.4031,177.1279,177.8383,178.5236,179.1846,179.8631,180.5504,181.2522,181.9616,182.6691,183.3523,184.0277,184.7085,185.3975,186.1064,186.8239,187.5090,188.1880,188.8713,189.5569
Player77OnsetTimes,167.7678,168.2862,168.8073,169.3140,170.0342,170.8919,171.7200,172.4225,173.0161,173.5992,174.2541,174.9760,175.7391,176.4679,177.1432,177.7907,178.4449,179.1390,179.8631,180.5804,181.2829,181.9616,182.6366,183.3198,184.0124,184.7085,185.4136,186.1064,186.7845,187.4622,188.1564,188.8549,189.5569
Player78OnsetTimes,166.1288,168.2249,169.0788,169.6487,170.1769,170.7984,171.5236,172.2939,173.0477,173.7299,174.3633,175.0081,175.6896,176.4031,177.1279,177.8383,178.5236,179.1846,179.8631,180.5504,181.2522,181.9616,182.6691,183.3523,184.0277,184.7085,185.3975,186.1064,186.8239,187.5090,188.1880,188.8713,189.5569
Player79OnsetTimes,166.3331,167.9017,168.6060,169.4159,170.3010,171.0987,171.7514,172.3096,172.8918,173.5687,174.3170,175.0864,175.8166,176.4828,177.1279,177.7751,178.4596,179.1698,179.9011,180.6122,181.2987,181.9616,182.6366,183.3359,184.0447,184.7390,185.4285,186.1064,186.7845,187.4773,188.1880,188.8865,189.5731
Player80OnsetTimes,166.1898,168.2713,169.0788,169.6176,170.1464,170.7831,171.5392,172.3269,173.0635,173.7299,174.3633,175.0081,175.6896,176.4031,177.1279,177.8383,178.5236,179.1846,179.8631,180.5504,181.2522,181.9616,182.6691,183.3523,184.0277,184.7085,185.3975,186.1064,186.8239,187.5090,188.1880,188.8713,189.5569
Player81OnsetTimes,165.8358,167.9337,169.0011,169.7876,170.3943,170.9239,171.4932,172.1758,172.9379,173.7143,174.4437,175.1023,175.7391,176.3860,177.0802,177.8086,178.5236,179.2161,179.9011,180.5804,181.2677,181.9616,182.6526,183.3523,184.0447,184.7237,185.4136,186.1064,186.8065,187.4928,188.1880,188.8865,189.5731
Player82OnsetTimes,166.0090,168.1022,169.0318,169.6933,170.2698,170.8606,171.5236,172.2611,173.0004,173.7143,174.3953,175.0556,175.7231,176.4031,177.1125,177.8238,178.5236,179.2000,179.8858,180.5651,181.2522,181.9468,182.6526,183.3523,184.0447,184.7237,185.4136,186.1064,186.8065,187.4928,188.1880,188.8865,189.5731
Player83OnsetTimes,165.8985,167.9955,169.0167,169.7552,170.3471,170.8919,171.4932,172.2055,172.9690,173.7143,174.4119,175.0706,175.7231,176.4031,177.1125,177.8238,178.5236,179.2000,179.8858,180.5651,181.2522,181.9468,182.6526,183.3523,184.0447,184.7237,185.4136,186.1064,186.8065,187.4928,188.1880,188.8865,189.5731
Player84OnsetTimes,166.4574,168.0250,168.6376,169.3622,170.2236,171.0599,171.7667,172.3583,172.9227,173.5530,174.2857,175.0556,175.8016,176.4828,177.1279,177.7751,178.4596,179.1698,179.9011,180.6122,181.2987,181.9616,182.6366,183.3198,184.0277,184.7390,185.4285,186.1064,186.7845,187.4773,188.1880,188.8865,189.5731
Player85OnsetTimes,165.8685,167.9636,169.0011,169.7713,170.3620,170.8919,171.4932,172.2055,172.9690,173.7143,174.4119,175.0706,175.7231,176.4031,177.1125,177.8238,178.5236,179.2000,179.8858,180.5651,181.2522,181.9468,182.6526,183.3523,184.0447,184.7237,185.4136,186.1064,186.8065,187.4928,188.1880,188.8865,189.5731
Player86OnsetTimes,166.2864,167.8549,168.5907,169.4311,170.3315,171.1147,171.7359,172.2939,172.8918,173.5845,174.3324,175.0864,175.8016,176.4679,177.1125,177.7751,178.4755,179.2000,179.9178,180.6122,181.2829,181.9468,182.6213,183.3198,184.0447,184.7538,185.4456,186.1218,186.7845,187.4622,188.1714,188.8865,189.5883
Player87OnsetTimes,166.0090,168.1022,169.0318,169.6933,170.2698,170.8606,171.5236,172.2611,173.0004,173.7143,174.3953,175.0556,175.7231,176.4031,177.1125,177.8238,178.5236,179.2000,179.8858,180.5651,181.2522,181.9468,182.6526,183.3523,184.0447,184.7237,185.4136,186.1064,186.8065,187.4928,188.1880,188.8865,189.5731
Player88OnsetTimes,166.0246,168.1173,169.0471,169.6933,170.2541,170.8446,171.5236,172.2775,173.0161,173.7143,174.3802,175.0408,175.7231,176.4182,177.1279,177.8238,178.5077,179.1846,179.8631,180.5504,181.2522,181.9616,182.6691,183.3523,184.0277,184.7085,185.4136,186.1218,186.8239,187.5090,188.1880,188.8713,189.5569
Player89OnsetTimes,166.0958,168.1790,169.0471,169.6487,170.2079,170.8298,171.5392,172.2939,173.0327,173.7143,174.3633,175.0235,175.7051,176.4182,177.1279,177.8238,178.5077,179.1846,179.8631,180.5504,181.2522,181.9616,182.6691,183.3523,184.0277,184.7085,185.3975,186.1064,186.8239,187.5090,188.1880,188.8713,189.5569
Player90OnsetTimes,165.8358,167.9337,169.0011,169.7876,170.3943,170.9239,171.4932,172.1758,172.9379,173.7143,174.4437,175.1023,175.7391,176.3860,177.0802,177.8086,178.5236,179.2161,179.9011,180.5804,181.2677,181.9616,182.6526,183.3523,184.0447,184.7237,185.4136,186.1064,186.8065,187.4928,188.1880,188.8865,189.5731
Player91OnsetTimes,166.7875,167.8385,168.5738,169.4311,170.3315,171.1147,171.7359,172.2775,172.8763,173.5687,174.3324,175.0864,175.8016,176.4679,177.1125,177.7751,178.4755,179.1846,179.9011,180.5975,181.2829,181.9616,182.6366,183.3198,184.0277,184.7390,185.4285,186.1064,186.7845,187.4773,188.1880,188.8865,189.5731
Player92OnsetTimes,165.9620,168.0562,169.0318,169.7243,170.3010,170.8771,171.5236,172.2373,172.9854,173.7143,174.3953,175.0556,175.7231,176.4031,177.1125,177.8238,178.5236,179.2000,179.8858,180.5651,181.2522,181.9468,182.6526,183.3523,184.0447,184.7237,185.4136,186.1064,186.8065,187.4928,188.1880,188.8865,189.5731
Player93OnsetTimes,166.0958,168.1790,169.0471,169.6487,170.2079,170.8298,171.5392,172.2939,173.0327,173.7143,174.3633,175.0235,175.7051,176.4182,177.1279,177.8238,178.5077,179.1846,179.8631,180.5504,181.2522,181.9616,182.6691,183.3523,184.0277,184.7085,185.3975,186.1064,186.8239,187.5090,188.1880,188.8713,189.5569
Player94OnsetTimes,167.4704,167.9955,168.5123,169.2342,170.1769,171.0987,171.8302,172.3891,172.9074,173.5224,174.2541,175.0408,175.8016,176.4998,177.1432,177.7751,178.4449,179.1544,179.8858,180.5975,181.2829,181.9468,182.6213,183.3198,184.0277,184.7237,185.4136,186.1064,186.7845,187.4622,188.1564,188.8713,189.5883
Player95OnsetTimes,166.3940,167.9636,168.6211,169.3774,170.2541,171.0751,171.7514,172.3269,172.9074,173.5687,174.3170,175.0864,175.8016,176.4679,177.1125,177.7751,178.4755,179.1846,179.9011,180.5975,181.2829,181.9616,182.6366,183.3359,184.0447,184.7390,185.4285,186.1064,186.7845,187.4773,188.1880,188.8865,189.5731
Player96OnsetTimes,166.1439,168.2551,169.0941,169.6487,170.1769,170.7984,171.5236,172.2939,173.0327,173.7143,174.3633,175.0235,175.7051,176.4182,177.1279,177.8238,178.5077,179.1846,179.8631,180.5504,181.2522,181.9616,182.6691,183.3523,184.0277,184.7085,185.3975,186.1064,186.8239,187.5090,188.1880,188.8713,189.5569
