Player80OnsetTimes,83.9649,86.0388,86.8753,87.6300,88.3115,89.4936,90.0624,90.3963,90.7438,91.8641,92.5679,92.9454,93.2168,94.0875,94.7105,95.2020,95.6226,96.1175,96.6898,97.3125,97.9085,98.4742,98.9914,99.5054,100.0321,100.5647,101.0910,101.6248,102.1693,102.7142,103.2566,103.7784,104.3024,104.8389,105.9646,106.5374,107.0512,107.5551,108.0759,108.6062,109.1571,109.7004,110.2319,110.7621,111.2893,111.8273,112.3619,112.9057,113.4352,113.9543,114.4762,115.0110,115.5512,116.0927,116.6202,117.1455,117.6730,118.1962,118.7236,119.2600,119.7944,120.3299,120.8578,121.3900,121.9276
Player81OnsetTimes,83.6761,86.3042,87.3518,87.9244,88.2497,88.9957,89.5903,90.2802,90.9802,91.6296,92.1563,92.7090,93.2796,93.9010,94.4913,95.1149,95.7168,96.2837,96.7994,97.3125,97.8323,98.4139,98.9914,99.5676,100.0958,100.5950,101.0910,101.6090,102.1548,102.7142,103.2732,103.8088,104.3339,104.8689,105.9646,106.5227,107.0512,107.5871,108.1088,108.6368,109.1741,109.7158,110.2473,110.7790,111.3053,111.8429,112.3772,112.9057,113.4352,113.9692,114.5139,115.0439,115.5662,116.0927,116.6202,117.1455,117.6730,118.2116,118.7555,119.2900,119.8098,120.3299,120.8578,121.3900,121.9276
Player82OnsetTimes,83.8912,86.5045,87.3823,87.8024,88.1119,89.0271,89.7301,90.3963,90.9950,91.5526,92.0609,92.6633,93.2949,93.9489,94.5214,95.1002,95.6699,96.2502,96.7994,97.3433,97.8635,98.4139,98.9763,99.5368,100.0801,100.5950,101.1067,101.6248,102.1548,102.6993,103.2566,103.8088,104.3506,104.8689,105.9347,106.4935,107.0351,107.5871,108.1254,108.6515,109.1741,109.7004,110.2319,110.7790,111.3209,111.8429,112.3619,112.8885,113.4197,113.9692,114.5139,115.0439,115.5662,116.0927,116.6202,117.1455,117.6730,118.2116,118.7555,119.2900,119.8098,120.3299,120.8578,121.3900,121.9276
Player83OnsetTimes,83.9814,86.0889,86.9045,87.6300,88.2964,89.4775,90.0453,90.3963,90.7628,91.8790,92.5679,92.9454,93.2168,94.0875,94.7105,95.1854,95.6075,96.1175,96.7043,97.3281,97.9085,98.4599,98.9763,99.5054,100.0321,100.5647,101.0910,101.6248,102.1548,102.6993,103.2414,103.7784,104.3179,104.8539,105.9494,106.5079,107.0351,107.5714,108.1088,108.6368,109.1571,109.6856,110.2172,110.7621,111.3053,111.8429,112.3772,112.9057,113.4197,113.9387,114.4762,115.0273,115.5662,116.0927,116.6052,117.1301,117.6578,118.1962,118.7395,119.2750,119.8098,120.3299,120.8578,121.3900,121.9276
Player84OnsetTimes,83.8610,86.4878,87.3989,87.8332,88.1268,88.9772,89.6677,90.3813,91.0258,91.5991,92.0929,92.6633,93.2796,93.9323,94.5214,95.1149,95.6852,96.2502,96.7836,97.3281,97.8635,98.4292,98.9914,99.5520,100.0801,100.5800,101.0910,101.6248,102.1693,102.7142,103.2566,103.7937,104.3339,104.8689,105.9646,106.5227,107.0512,107.5714,108.0924,108.6217,109.1571,109.7004,110.2473,110.7790,111.3053,111.8429,112.3772,112.9057,113.4352,113.9692,114.5139,115.0439,115.5662,116.0927,116.6202,117.1455,117.6730,118.2116,118.7555,119.2900,119.8098,120.3299,120.8578,121.3900,121.9276
Player85OnsetTimes,83.8465,86.4724,87.3823,87.8332,88.1436,89.0109,89.6830,90.3655,90.9950,91.5837,92.1089,92.6943,93.2949,93.9161,94.4913,95.1002,95.7018,96.2837,96.8172,97.3281,97.8323,98.3984,98.9763,99.5520,100.0958,100.5950,101.0910,101.6090,102.1548,102.7142,103.2732,103.8088,104.3339,104.8539,105.9347,106.4935,107.0512,107.6019,108.1254,108.6368,109.1571,109.6856,110.2319,110.7790,111.3209,111.8429,112.3619,112.8885,113.4352,113.9852,114.5139,115.0273,115.5512,116.0766,116.6052,117.1455,117.6881,118.2270,118.7555,119.2750,119.7944,120.3299,120.8733,121.4052,121.9276
Player86OnsetTimes,83.7927,86.4270,87.3823,87.8631,88.1735,88.9957,89.6528,90.3502,90.9950,91.5837,92.1089,92.6943,93.2949,93.9161,94.4913,95.1002,95.7018,96.2837,96.8172,97.3281,97.8472,98.4139,98.9914,99.5520,100.0801,100.5800,101.0910,101.6248,102.1693,102.7142,103.2566,103.7937,104.3339,104.8689,105.9646,106.5227,107.0512,107.5714,108.0924,108.6217,109.1741,109.7158,110.2473,110.7790,111.3053,111.8429,112.3772,112.9057,113.4352,113.9692,114.5139,115.0439,115.5662,116.0927,116.6202,117.1455,117.6730,118.2116,118.7555,119.2900,119.8098,120.3299,120.8578,121.3900,121.9276
Player87OnsetTimes,83.7500,86.3813,87.3666,87.8778,88.2046,89.0109,89.6359,90.3194,90.9802,91.5991,92.1255,92.6943,93.2796,93.9010,94.4913,95.1149,95.7168,96.2837,96.7994,97.3125,97.8323,98.4139,98.9914,99.5676,100.0958,100.5950,101.0910,101.6090,102.1548,102.7142,103.2732,103.8088,104.3339,104.8539,105.9494,106.5079,107.0512,107.5871,108.1088,108.6368,109.1741,109.7158,110.2473,110.7790,111.3053,111.8429,112.3772,112.9057,113.4352,113.9692,114.5139,115.0439,115.5662,116.0927,116.6202,117.1455,117.6730,118.2116,118.7555,119.2900,119.8098,120.3299,120.8578,121.3900,121.9276
Player88OnsetTimes,84.1077,86.1979,86.9202,87.5670,88.2192,89.4936,90.1232,90.4590,90.7628,91.8016,92.4902,92.9141,93.2320,94.1336,94.7417,95.1854,95.5923,96.1025,96.6898,97.3281,97.9233,98.4742,98.9763,99.4908,100.0162,100.5500,101.0910,101.6399,102.1693,102.6993,103.2257,103.7636,104.3024,104.8539,105.9646,106.5227,107.0351,107.5551,108.0924,108.6368,109.1741,109.7004,110.2172,110.7389,111.2737,111.8273,112.3772,112.9206,113.4352,113.9543,114.4762,115.0110,115.5512,116.0927,116.6202,117.1455,117.6730,118.1962,118.7236,119.2600,119.7944,120.3299,120.8578,121.3900,121.9276
Player89OnsetTimes,85.4576,86.5045,87.0271,87.4322,88.5367,89.2527,89.6359,90.6197,91.2611,91.6447,91.9541,92.9919,93.6821,94.0730,94.3477,95.2782,95.9458,96.3767,96.7043,97.5427,98.1028,98.4742,98.8275,99.3222,99.9374,100.5800,101.1699,101.6710,102.1257,102.6026,103.1505,103.7337,104.3179,104.8689,105.9201,106.4482,106.9814,107.5395,108.0924,108.6217,109.1422,109.6705,110.2023,110.7389,111.2737,111.8105,112.3468,112.8738,113.4047,113.9387,114.4762,115.0110,115.5359,116.0623,116.5904,117.1301,117.6578,118.1814,118.7068,119.2453,119.7786,120.3154,120.8419,121.3747,121.8972
Player90OnsetTimes,84.8410,86.4270,86.6095,87.5351,88.4113,89.0570,90.0151,90.6658,91.0422,91.7529,92.2410,92.6943,93.1930,93.8085,94.4439,95.1149,95.7317,96.2985,96.7994,97.2956,97.8171,98.3984,98.9763,99.5520,100.0801,100.5800,101.0761,101.6090,102.1548,102.6993,103.2414,103.7784,104.3179,104.8539,105.9494,106.5079,107.0351,107.5714,108.1088,108.6368,109.1571,109.6856,110.2172,110.7621,111.3053,111.8429,112.3772,112.9057,113.4197,113.9387,114.4762,115.0273,115.5662,116.0927,116.6052,117.1301,117.6578,118.1962,118.7395,119.2750,119.8098,120.3299,120.8578,121.3900,121.9276
Player91OnsetTimes,84.2026,86.3042,86.9670,87.5351,88.1436,89.4474,90.1232,90.4901,90.7955,91.7685,92.4275,92.8670,93.2320,94.2179,94.8180,95.2020,95.5458,96.5303,97.1520,97.4643,97.7106,98.5829,99.2249,99.6451,99.9858,100.4001,100.9488,101.5936,102.2151,102.7597,103.2414,103.7193,104.2348,104.8076,105.9952,106.5672,107.0512,107.5238,108.0280,108.5769,109.1422,109.7004,110.2319,110.7621,111.2737,111.7939,112.3322,112.8885,113.4352,113.9692,114.4986,115.0110,115.5359,116.0623,116.5904,117.1301,117.6578,118.1814,118.7068,119.2453,119.7944,120.3299,120.8578,121.3747,121.8972
Player92OnsetTimes,85.3803,86.4270,86.9515,87.4142,88.6170,89.3522,89.6677,90.5207,91.1512,91.5991,91.9858,93.0987,93.7753,94.0875,94.4744,95.3852,95.9609,96.2985,96.6107,97.5578,98.1961,98.5674,98.8419,99.2572,99.8579,100.5500,101.1857,101.7028,102.1548,102.6194,103.1356,103.7026,104.3024,104.8842,105.9494,106.4626,106.9663,107.5088,108.0759,108.6217,109.1571,109.6705,110.1876,110.7236,111.2588,111.8105,112.3468,112.8738,113.4047,113.9387,114.4612,114.9952,115.5359,116.0623,116.5904,117.1301,117.6578,118.1814,118.7068,119.2306,119.7634,120.3004,120.8419,121.3747,121.8972
Player93OnsetTimes,84.0448,86.1356,86.9045,87.5988,88.2497,89.4626,90.0624,90.4273,90.7793,91.8485,92.5211,92.9141,93.2168,94.1189,94.7417,95.2020,95.6075,96.1025,96.6898,97.3281,97.9233,98.4742,98.9763,99.4908,100.0162,100.5500,101.0910,101.6399,102.1862,102.7142,103.2414,103.7636,104.3024,104.8539,105.9805,106.5374,107.0512,107.5551,108.0759,108.6062,109.1571,109.7004,110.2319,110.7621,111.2893,111.8273,112.3619,112.9057,113.4352,113.9543,114.4762,115.0110,115.5512,116.0927,116.6202,117.1455,117.6730,118.1962,118.7236,119.2600,119.7944,120.3299,120.8578,121.3900,121.9276
Player94OnsetTimes,85.2599,86.3042,86.8288,87.9395,88.6332,88.9772,89.5903,90.2802,90.9647,91.5991,92.1255,92.6943,93.2796,93.8855,94.4593,95.0821,95.6852,96.2662,96.7994,97.3125,97.8323,98.3984,98.9763,99.5520,100.0801,100.5800,101.0761,101.6090,102.1548,102.6993,103.2414,103.7784,104.3179,104.8539,105.9494,106.5079,107.0351,107.5714,108.1088,108.6368,109.1571,109.6856,110.2172,110.7621,111.3053,111.8429,112.3772,112.9057,113.4197,113.9387,114.4762,115.0273,115.5662,116.0927,116.6052,117.1301,117.6578,118.1962,118.7395,119.2750,119.8098,120.3299,120.8578,121.3900,121.9276
Player95OnsetTimes,83.6909,86.3201,87.3518,87.9096,88.2347,88.9957,89.6052,90.2962,90.9802,91.6142,92.1401,92.7090,93.2949,93.9161,94.4913,95.1002,95.7018,96.2837,96.8172,97.3281,97.8472,98.4139,98.9914,99.5676,100.0958,100.5950,101.0910,101.6090,102.1548,102.7142,103.2732,103.8088,104.3339,104.8689,105.9646,106.5227,107.0512,107.5714,108.1088,108.6515,109.1890,109.7158,110.2319,110.7621,111.3053,111.8429,112.3772,112.9057,113.4352,113.9692,114.5139,115.0439,115.5662,116.0927,116.6202,117.1455,117.6730,118.2116,118.7555,119.2900,119.8098,120.3299,120.8578,121.3900,121.9276
Player96OnsetTimes,84.7932,86.3665,86.5935,87.6142,88.4885,89.0861,89.9343,90.5552,90.9950,91.4424,91.9541,92.6329,93.3414,94.0118,94.5539,95.0821,95.6226,96.2168,96.7994,97.3584,97.8783,98.4139,98.9600,99.5211,100.0638,100.5950,101.1067,101.6248,102.1548,102.6993,103.2414,103.7784,104.3179,104.8689,105.9646,106.5079,107.0351,107.5714,108.1088,108.6368,109.1741,109.7004,110.2319,110.7790,111.3053,111.8273,112.3619,112.9057,113.4352,113.9692,114.4986,115.0273,115.5512,116.0766,116.6052,117.1455,117.6881,118.2270,118.7555,119.2750,119.7944,120.3154,120.8578,121.4052,121.9439
